0.003870967741935484,0.027096774193548386,0.016774193548387096,0.05935483870967742,0.016774193548387096,0.0,0.007741935483870968,0.06451612903225806,0.05806451612903226,0.0,0.012903225806451613,0.14451612903225808,0.04774193548387097,0.21419354838709678,0.003870967741935484,0.0025806451612903226,0.0012903225806451613,0.13548387096774195,0.023225806451612905,0.03354838709677419,0.02193548387096774,0.023225806451612905,0.0012903225806451613,0.0012903225806451613,0.0696774193548387,0.00903225806451613
0.0641025641025641,0.01282051282051282,0.0,0.0,0.3717948717948718,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.05128205128205128,0.0,0.0,0.02564102564102564,0.0,0.0,0.41025641025641024,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0
0.31666666666666665,0.0,0.008333333333333333,0.0,0.20833333333333334,0.0,0.0,0.14166666666666666,0.09166666666666666,0.0,0.03333333333333333,0.058333333333333334,0.0,0.0,0.058333333333333334,0.0,0.008333333333333333,0.008333333333333333,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.05,0.0
0.30303030303030304,0.0,0.0,0.045454545454545456,0.1893939393939394,0.0,0.007575757575757576,0.007575757575757576,0.16666666666666666,0.0,0.0,0.030303030303030304,0.0,0.015151515151515152,0.030303030303030304,0.0,0.0,0.12878787878787878,0.007575757575757576,0.0,0.007575757575757576,0.0,0.0,0.0,0.06060606060606061,0.0
0.040293040293040296,0.007326007326007326,0.005494505494505495,0.01098901098901099,0.07875457875457875,0.0,0.01098901098901099,0.003663003663003663,0.038461538461538464,0.0018315018315018315,0.0018315018315018315,0.2600732600732601,0.05311355311355311,0.1575091575091575,0.003663003663003663,0.003663003663003663,0.0,0.10073260073260074,0.04945054945054945,0.031135531135531136,0.0,0.027472527472527472,0.0018315018315018315,0.014652014652014652,0.09706959706959707,0.0
0.23529411764705882,0.0,0.0,0.0,0.17647058823529413,0.058823529411764705,0.0,0.0,0.17647058823529413,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21212121212121213,0.0,0.0,0.015151515151515152,0.21212121212121213,0.0,0.015151515151515152,0.15151515151515152,0.16666666666666666,0.0,0.0,0.015151515151515152,0.0,0.030303030303030304,0.015151515151515152,0.0,0.0,0.09090909090909091,0.0,0.015151515151515152,0.015151515151515152,0.0,0.030303030303030304,0.0,0.015151515151515152,0.0
0.5052631578947369,0.0,0.0,0.0,0.18947368421052632,0.0,0.0,0.0,0.07368421052631578,0.0,0.0,0.08421052631578947,0.0,0.010526315789473684,0.05263157894736842,0.0,0.0,0.042105263157894736,0.0,0.010526315789473684,0.010526315789473684,0.0,0.0,0.0,0.021052631578947368,0.0
0.21206225680933852,0.0019455252918287938,0.03501945525291829,0.01556420233463035,0.1517509727626459,0.0038910505836575876,0.027237354085603113,0.0,0.0,0.0,0.009727626459143969,0.1264591439688716,0.01556420233463035,0.14591439688715954,0.01556420233463035,0.0038910505836575876,0.0019455252918287938,0.03501945525291829,0.08949416342412451,0.029182879377431907,0.0019455252918287938,0.02529182879377432,0.0,0.0019455252918287938,0.04085603112840467,0.009727626459143969
0.40298507462686567,0.0,0.0,0.0,0.11940298507462686,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.2537313432835821,0.0,0.0,0.0,0.0,0.0,0.19402985074626866,0.0,0.0,0.0,0.0,0.0
0.45871559633027525,0.0,0.0,0.0,0.22018348623853212,0.0,0.0,0.01834862385321101,0.11009174311926606,0.0,0.0,0.05504587155963303,0.0,0.0,0.027522935779816515,0.0,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.10091743119266056,0.0
0.1986970684039088,0.0016286644951140066,0.0016286644951140066,0.006514657980456026,0.252442996742671,0.0,0.0,0.0,0.23289902280130292,0.0,0.0,0.11237785016286644,0.003257328990228013,0.0,0.04723127035830619,0.0,0.0,0.0,0.006514657980456026,0.0016286644951140066,0.011400651465798045,0.003257328990228013,0.0,0.0,0.12052117263843648,0.0
0.415,0.025,0.015,0.0,0.145,0.0,0.0,0.0,0.235,0.0,0.0,0.0,0.05,0.005,0.06,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
0.33254716981132076,0.0,0.02358490566037736,0.0589622641509434,0.13443396226415094,0.0,0.02122641509433962,0.0,0.10141509433962265,0.0,0.0023584905660377358,0.025943396226415096,0.0,0.1792452830188679,0.030660377358490566,0.0,0.0,0.0023584905660377358,0.02122641509433962,0.018867924528301886,0.0,0.0023584905660377358,0.0,0.0,0.030660377358490566,0.014150943396226415
0.047058823529411764,0.0,0.011764705882352941,0.0058823529411764705,0.058823529411764705,0.0058823529411764705,0.0058823529411764705,0.011764705882352941,0.01764705882352941,0.0,0.01764705882352941,0.11764705882352941,0.023529411764705882,0.20588235294117646,0.023529411764705882,0.047058823529411764,0.0,0.19411764705882353,0.06470588235294118,0.03529411764705882,0.029411764705882353,0.01764705882352941,0.029411764705882353,0.0058823529411764705,0.023529411764705882,0.0
0.30434782608695654,0.0,0.0,0.0,0.32608695652173914,0.0,0.0,0.17391304347826086,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.08695652173913043,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.021739130434782608,0.0
